0.246345	0.547166	0.5388
0.0256661	0.143895	0.0463675
0.537584	0.38258	0.657907
0.456465	0.847163	1.09842
0.021363	0.410535	0.189104
0.155431	0.739799	0.675192
0.361003	0.379894	0.497032
0.15952	0.360057	0.288123
0.495132	0.315073	0.574256
0.374584	0.553392	0.667364
0.698416	0.458937	0.852075
0.37141	0.209418	0.406772
0.995788	0.155156	0.863259
0.363445	0.454054	0.560204
0.21128	0.826594	0.841034
0.897244	0.702658	1.25552
0.433149	0.70513	0.896705
0.28724	0.481124	0.512725
0.176	0.470199	0.394383
0.325846	0.420667	0.496149
0.021485	0.451369	0.223811
0.300119	0.332377	0.405884
0.018952	0.551927	0.318885
0.8464	0.768761	1.30609
0.626911	0.549272	0.88379
0.674032	0.977142	1.44034
0.47673	0.928495	1.21809
0.689627	0.652364	1.0491
0.740196	0.905454	1.40547
0.552629	0.394513	0.67994
0.381268	0.795557	0.963591
0.194281	0.277779	0.270146
0.0744041	0.384533	0.221663
0.33018	0.436964	0.513993
0.0698874	0.457289	0.277423
0.498642	0.0780053	0.484318
0.787622	0.141362	0.728659
0.655477	0.818323	1.23025
0.420759	0.220923	0.457241
0.856777	0.763573	1.3063
0.330424	0.0779443	0.330519
0.0606708	0.227088	0.11218
0.51265	0.416334	0.662955
0.579913	0.498093	0.79351
0.918729	0.425611	0.974987
0.215339	0.564867	0.527366
0.910459	0.540422	1.07771
0.603076	0.199377	0.60692
0.631306	0.451796	0.792905
0.805231	0.309519	0.816646
0.57503	0.526749	0.817778
0.676321	0.964995	1.42827
0.132542	0.292306	0.217493
0.0362255	0.00344859	0.0362294
0.398663	0.14011	0.407816
0.181097	0.623035	0.558607
0.0200201	0.908261	0.754525
0.763329	0.867061	1.37428
0.364971	0.495956	0.600422
0.571856	0.408032	0.706916
0.797266	0.168065	0.743691
0.244362	0.536637	0.525953
0.334208	0.705008	0.804844
0.442183	0.761681	0.976069
0.471236	0.0546281	0.456972
0.519211	0.928129	1.25497
0.453352	0.64272	0.839422
0.216468	0.258553	0.281581
0.775231	0.997223	1.53834
0.413312	0.225013	0.452254
0.191229	0.843867	0.8435
0.46617	0.657002	0.867841
0.0162358	0.32841	0.123879
0.166906	0.991943	0.998824
0.99884	0.52208	1.11005
0.851222	0.0748009	0.757682
0.547899	0.866482	1.20311
0.688803	0.41258	0.805015
0.594256	0.714347	1.04832
0.686483	0.290078	0.717867
0.867946	0.622059	1.14038
0.435255	0.653371	0.835687
0.873043	0.550493	1.06471
0.133061	0.166967	0.160543
0.340922	0.630329	0.7213
0.913938	0.35139	0.915076
0.44322	0.647877	0.836379
0.0149236	0.206488	0.0575475
0.545885	0.908109	1.25349
0.812769	0.227973	0.778142
0.785516	0.630696	1.09456
0.260079	0.222266	0.306539
0.249031	0.535691	0.529508
0.75396	0.826777	1.31609
0.0384228	0.774743	0.603243
0.96704	0.14127	0.843165
0.00128178	0.864193	0.680597
0.672781	0.377087	0.764879
0.408582	0.776757	0.964714
0.0962554	0.929777	0.856868
0.361126	0.847194	1.01101
0.821528	0.78222	1.30658
0.205634	0.649037	0.613088
0.786645	0.64388	1.11079
0.742027	0.498062	0.921313
0.398358	0.732658	0.899284
0.502609	0.739036	1.00114
0.296701	0.605548	0.650893
0.88525	0.471908	0.994934
0.801416	0.944456	1.49667
0.420942	0.873745	1.10002
0.571215	0.703238	1.01528
0.957549	0.772546	1.3798
0.507401	0.522385	0.755419
0.0407117	0.629292	0.426439
0.432478	0.817652	1.03897
0.273568	0.584552	0.605258
0.575762	0.448408	0.744192
0.93582	0.725578	1.30756
0.396741	0.372692	0.524867
0.643941	0.230445	0.653432
0.77749	0.194678	0.739383
0.333964	0.545579	0.621072
0.115635	0.0110172	0.115498
0.347453	0.252449	0.404192
0.348949	0.462172	0.553893
0.902158	0.780145	1.35641
0.44264	0.395093	0.583792
0.729026	0.61977	1.04088
0.371014	0.0436415	0.364465
0.156346	0.197272	0.194616
0.124332	0.132633	0.141603
0.422285	0.0604572	0.413501
0.772668	0.812128	1.31081
0.497208	0.536851	0.761209
0.116947	0.827754	0.74949
0.19718	0.51854	0.46156
0.960143	0.834071	1.46018
0.869716	0.530076	1.04144
0.527696	0.256355	0.569215
0.432722	0.736015	0.934952
0.0707114	0.607746	0.431666
0.048677	0.0439772	0.0505918
0.181158	0.667348	0.610946
0.214484	0.959899	1.0093
0.851741	0.426435	0.933275
0.548753	0.351054	0.644551
0.810846	0.208014	0.768127
0.0574664	0.774163	0.621523
0.164342	0.866787	0.846207
0.159612	0.523606	0.429677
0.875301	0.475082	0.991528
0.253609	0.0569475	0.254142
0.112522	0.401959	0.273154
0.106113	0.953551	0.894963
0.999908	0.190374	0.877656
0.844478	0.0624714	0.751527
0.796991	0.140141	0.734895
0.833491	0.996643	1.57811
0.0428785	0.00161748	0.042868
0.218848	0.628071	0.601427
0.693991	0.687582	1.09496
0.417341	0.74221	0.928765
0.787072	0.408246	0.874184
0.335643	0.50618	0.5828
0.659322	0.136998	0.631348
0.599109	0.907743	1.29777
0.255989	0.812098	0.865926
0.571245	0.821528	1.16551
0.557237	0.180883	0.561556
0.445845	0.85815	1.10286
0.655507	0.693258	1.07188
0.192267	0.652974	0.604657
0.514328	0.349681	0.613923
0.635701	0.750542	1.12773
0.940153	0.910947	1.54546
0.453322	0.740745	0.959536
0.798364	0.375195	0.856522
0.36787	0.803644	0.961501
0.0044557	0.129063	0.0211121
0.319559	0.318247	0.415256
0.322245	0.678762	0.761288
0.897885	0.692404	1.24328
0.499466	0.367229	0.613406
0.814386	0.069277	0.732104
0.773003	0.984558	1.52281
0.697653	0.0673849	0.646962
0.274117	0.676351	0.71236
0.992035	0.209906	0.881187
0.365581	0.0578936	0.360844
0.240699	0.19953	0.278184
0.441572	0.939451	1.19973
0.535295	0.695669	0.975379
0.221747	0.568651	0.537693
0.412275	0.749443	0.93329
0.0707114	0.797571	0.664731
0.97821	0.553453	1.13104
0.374096	0.0791345	0.371693
0.544542	0.662038	0.942422
0.502518	0.70043	0.952791
0.553606	0.338572	0.640138
0.394818	0.157903	0.409571
0.0766625	0.186071	0.111203
0.291482	0.0822474	0.294137
0.665822	0.716941	1.10937
0.6498	0.617603	0.977279
0.840175	0.0187078	0.74511
0.771996	0.662557	1.12258
0.988464	0.171758	0.864679
0.177282	0.878506	0.873761
0.96878	0.574969	1.1488
0.249702	0.871883	0.936168
0.186773	0.835994	0.829054
0.192022	0.456618	0.397837
0.43379	0.382305	0.56595
0.81811	0.402661	0.891282
0.265664	0.449019	0.462804
0.213965	0.577197	0.539363
0.20426	0.600116	0.555247
0.799677	0.884884	1.42255
0.54207	0.438887	0.707343
0.822352	0.912778	1.47281
0.0319834	0.664327	0.459121
0.812525	0.687002	1.18067
0.242744	0.129246	0.257071
0.0343944	0.446577	0.2325
0.861843	0.0568255	0.762273
0.461653	0.841609	1.09598
0.726859	0.0714133	0.669626
0.309519	0.460829	0.515371
0.866726	0.20014	0.802259
0.655416	0.0962554	0.618754
0.33372	0.501419	0.576341
0.177953	0.649892	0.586929
0.107944	0.476791	0.333111
0.546953	0.0893277	0.528066
0.855403	0.921995	1.50616
0.494736	0.358715	0.60312
0.820338	0.373943	0.870754
0.100497	0.650685	0.511183
0.634327	0.809595	1.20215
0.318705	0.946074	1.09358
0.322123	0.752922	0.853594
0.282907	0.227424	0.330846
0.286111	0.446516	0.480282
0.416272	0.272652	0.478625
0.550554	0.243721	0.582524
0.879971	0.434828	0.958671
0.046968	0.877865	0.74355
0.390515	0.314707	0.479543
0.221625	0.76455	0.771628
0.937864	0.732047	1.31691
0.746605	0.993591	1.51365
0.434828	0.902005	1.14803
0.615558	0.166326	0.605075
0.829554	0.222816	0.787257
0.405683	0.735466	0.909562
0.712058	0.581194	0.984793
0.986694	0.00228889	0.834213
0.946196	0.581378	1.1428
0.458571	0.429273	0.625902
0.358226	0.604297	0.707726
0.598865	0.422468	0.741238
0.0134587	0.103153	0.0240985
0.601062	0.241646	0.623878
0.111667	0.0415967	0.113166
0.385388	0.193152	0.413217
0.0332041	0.880581	0.733216
0.262856	0.762322	0.808812
0.566698	0.0203253	0.537262
0.234352	0.841609	0.88276
0.849544	0.103824	0.761758
0.705435	0.710837	1.13243
0.0525834	0.0876492	0.0602415
0.898709	0.925413	1.53801
0.340373	0.486709	0.568515
0.744499	0.768975	1.23506
0.137577	0.699118	0.606681
0.531358	0.427046	0.688063
0.233924	0.817316	0.851218
0.0977203	0.537431	0.382398
0.757714	0.831812	1.32527
0.845515	0.273598	0.823099
0.550035	0.633839	0.913748
0.357524	0.618091	0.722768
0.970641	0.7228	1.32424
0.899625	0.981017	1.60366
0.666524	0.0254219	0.618904
0.588549	0.820948	1.17924
0.334727	0.732261	0.83939
0.507614	0.42375	0.664694
0.0106204	0.557909	0.316881
0.55031	0.496109	0.766598
0.912809	0.331797	0.901092
0.274117	0.729423	0.778005
0.375561	0.324564	0.471942
0.545061	0.990967	1.35009
0.90112	0.217811	0.831446
0.254616	0.298105	0.340623
0.861629	0.121921	0.773769
0.890255	0.232032	0.831045
0.883267	0.549669	1.07038
0.240455	0.947111	1.01962
0.442885	0.750542	0.962538
0.0161748	0.432173	0.201863
0.709067	0.313059	0.748975
0.669149	0.180242	0.6528
0.158422	0.440779	0.350826
0.188849	0.922483	0.939651
0.998535	0.808252	1.44847
0.159429	0.58269	0.491796
0.928831	0.403577	0.963075
0.857387	0.109317	0.768085
0.270608	0.263283	0.33658
0.67156	0.340159	0.737658
0.997528	0.506272	1.09365
0.62685	0.556566	0.891432
0.697348	0.572497	0.964103
0.292306	0.883694	0.992091
0.997253	0.073336	0.845362
0.8558	0.192267	0.792054
0.482528	0.159459	0.489445
0.645253	0.659047	1.02222
0.641377	0.81225	1.21122
0.879055	0.641072	1.16964
0.865749	0.965636	1.56467
0.925779	0.0213019	0.799543
0.040437	0.864071	0.719586
0.85522	0.680929	1.20194
0.751305	0.56328	0.994581
0.561419	0.254494	0.597109
0.643513	0.979461	1.41882
0.239448	0.825312	0.866846
0.962004	0.394024	0.974972
0.496841	0.715812	0.96691
0.804407	0.81933	1.34243
0.881069	0.0302133	0.772333
0.118198	0.132054	0.13536
0.10416	0.105411	0.115083
0.973418	0.380627	0.971184
0.746178	0.52617	0.952168
0.141636	0.172308	0.170849
0.717948	0.861019	1.33313
0.513443	0.547166	0.786118
0.265358	0.775262	0.827748
0.38435	0.243934	0.434426
0.795526	0.677114	1.15682
0.141606	0.765374	0.693997
0.306436	0.553148	0.602884
0.382519	0.14832	0.395256
0.701926	0.149754	0.668114
0.995544	0.845119	1.49409
0.771905	0.156163	0.721886
0.235511	0.622669	0.611416
0.120334	0.546068	0.413835
0.324686	0.885372	1.02505
0.821711	0.733299	1.2445
0.609699	0.328013	0.680006
0.0869778	0.69863	0.555802
0.807031	0.325144	0.827759
0.720939	0.743217	1.1848
0.367321	0.962767	1.15889
0.651448	0.0252083	0.606974
0.490158	0.119144	0.48496
0.312449	0.536241	0.590997
0.820521	0.500656	0.979541
0.161718	0.673116	0.598755
0.357921	0.038667	0.351823
0.114475	0.0616169	0.118022
0.610096	0.554399	0.875488
0.174474	0.788781	0.756395
0.521653	0.0972625	0.507774
0.0433668	0.69924	0.513041
0.209571	0.863643	0.886658
0.990143	0.912412	1.57572
0.0366527	0.101566	0.0469599
0.761193	0.216803	0.736772
0.0539567	0.908475	0.7887
0.813044	0.49733	0.971205
0.343699	0.327158	0.443801
0.648335	0.852016	1.26769
0.293741	0.647572	0.696701
0.536637	0.554643	0.814049
0.335215	0.319193	0.430681
0.401288	0.519242	0.656962
0.173803	0.381573	0.318013
0.153569	0.422712	0.330702
0.0469069	0.818323	0.667604
0.255226	0.141942	0.27261
0.0372021	0.741295	0.559469
0.790948	0.661733	1.13505
0.97409	0.811304	1.4389
0.83169	0.109439	0.751048
0.954283	0.80105	1.41444
0.370403	0.0731529	0.367343
0.0129398	0.707053	0.492298
0.611194	0.859035	1.24661
0.976379	0.316843	0.928696
0.893307	0.844417	1.43328
0.027253	0.637135	0.422133
0.0309458	0.583026	0.364351
0.014771	0.089816	0.0228372
0.35081	0.818232	0.964255
0.0394604	0.881741	0.740926
0.207465	0.0607318	0.209668
0.344829	0.454421	0.543069
0.259194	0.887295	0.964746
0.0472732	0.420362	0.223042
0.284249	0.61565	0.650452
0.73455	0.89169	1.38419
0.81988	0.513718	0.991917
0.465041	0.607654	0.809369
0.404431	0.197241	0.43239
0.198614	0.76751	0.752901
0.704611	0.373699	0.786935
0.190161	0.974151	1.00183
0.30842	0.588122	0.642586
0.377453	0.195959	0.406945
0.465651	0.126865	0.465099
0.294412	0.152043	0.313292
0.556597	0.736167	1.0441
0.54088	0.0276498	0.515655
0.570879	0.310953	0.636913
0.340464	0.926084	1.09022
0.376934	0.21128	0.412696
0.217231	0.962859	1.01541
0.0639973	0.361217	0.194062
0.323222	0.409131	0.484231
0.137638	0.787774	0.718718
0.447127	0.789819	1.01651
0.849757	0.755119	1.29093
0.236244	0.343181	0.351553
0.444899	0.151036	0.453176
0.662404	0.748131	1.14595
0.603809	0.281594	0.646994
0.263192	0.52504	0.532353
0.865383	0.729911	1.26927
0.190039	0.0169378	0.189184
0.308298	0.435987	0.49238
0.594134	0.357006	0.6869
0.274026	0.653432	0.684727
0.381146	0.328318	0.479568
0.411695	0.939207	1.17224
0.867031	0.522843	1.03238
0.826716	0.833033	1.37529
0.364696	0.705344	0.833904
0.614093	0.382366	0.721902
0.234138	0.788476	0.814418
0.557787	0.169469	0.558026
0.426527	0.325632	0.519549
0.277261	0.99649	1.11139
0.0534379	0.927671	0.811629
0.602771	0.885067	1.27258
0.0132756	0.509445	0.269906
0.459975	0.54677	0.738449
0.204962	0.772973	0.766097
0.0461135	0.980407	0.865975
0.361278	0.833033	0.993044
0.57799	0.352306	0.670142
0.0322275	0.39143	0.184841
0.39375	0.816614	1.00217
0.750389	0.366863	0.816106
0.689291	0.430555	0.820308
0.90875	0.385388	0.936714
0.670766	0.822382	1.24751
0.382977	0.0390637	0.375209
0.404218	0.766869	0.948071
0.429151	0.318186	0.517169
0.144017	0.325846	0.249496
0.887814	0.123508	0.790948
0.420698	0.708975	0.890144
0.22602	0.265023	0.29428
0.670003	0.511765	0.879908
0.448897	0.853175	1.09928
0.684256	0.486618	0.866686
0.410932	0.488784	0.636108
0.667135	0.503464	0.869508
0.559557	0.158391	0.555896
0.173254	0.856014	0.841311
0.641041	0.240669	0.65592
0.713767	0.569933	0.973828
0.401105	0.53032	0.667982
0.309153	0.869381	0.990139
0.810419	0.686117	1.17814
0.770684	0.457778	0.904656
0.847011	0.00881985	0.749382
0.991485	0.769524	1.395
0.366466	0.955535	1.14969
0.0286874	0.848384	0.687884
0.091464	0.296243	0.178984
0.258003	0.00927763	0.255237
0.251381	0.319987	0.350954
0.381451	0.939726	1.14497
0.903745	0.99527	1.62198
0.570147	0.396222	0.696103
0.46849	0.492233	0.691469
0.522996	0.1536	0.523068
0.506607	0.972442	1.29609
0.72277	0.361858	0.792032
0.27369	0.0521867	0.273009
0.670431	0.967681	1.42676
0.0805994	0.846339	0.737103
0.379559	0.356578	0.497316
0.991821	0.997986	1.67631
0.911557	0.872311	1.48005
0.89285	0.60097	1.13223
0.233161	0.368877	0.366705
0.458144	0.421461	0.618981
0.177618	0.452742	0.380228
0.0507523	0.323954	0.155484
0.790338	0.569994	1.0298
0.0846583	0.309275	0.180062
0.840876	0.596118	1.09315
0.881314	0.0697653	0.776442
0.782006	0.0834376	0.711666
0.551622	0.468429	0.741738
0.937284	0.823511	1.43332
0.934599	0.84817	1.46329
0.198492	0.879604	0.895981
0.123753	0.577197	0.450464
0.0140996	0.746879	0.543445
0.612934	0.737327	1.09253
0.949797	0.795099	1.4042
0.591968	0.36079	0.687797
0.602741	0.651173	0.978336
0.424726	0.122257	0.427017
0.150487	0.677419	0.592879
0.839412	0.892239	1.45888
0.31608	0.201392	0.351391
0.863369	0.0579241	0.763391
0.0300607	0.65453	0.445481
0.0330821	0.018067	0.0334024
0.571459	0.274545	0.616163
0.91113	0.757714	1.3333
0.468093	0.529252	0.727644
0.440321	0.909299	1.16201
0.9382	0.916684	1.55135
0.168035	0.206519	0.209882
0.15421	0.298868	0.242803
0.86993	0.7369	1.28101
0.110141	0.42494	0.289513
0.605914	0.899228	1.29284
0.373516	0.799768	0.961789
0.738823	0.472793	0.895094
0.503525	0.554674	0.785348
0.947172	0.703787	1.28708
0.416486	0.476638	0.629784
0.763359	0.815668	1.30866
0.479507	0.851344	1.12432
0.66863	0.849666	1.28075
0.614338	0.277413	0.6533
0.275704	0.241554	0.33054
0.191839	0.107517	0.202224
0.630696	0.0410169	0.591389
0.999054	0.672536	1.278
0.165288	0.179846	0.196875
0.0594806	0.945189	0.838641
0.330943	0.69512	0.789543
0.588549	0.799585	1.15182
0.445265	0.313883	0.52906
0.864437	0.522416	1.03027
0.783349	0.305368	0.798771
0.296915	0.732688	0.803988
0.44377	0.00686666	0.429394
0.474136	0.365612	0.589844
0.0218513	0.929899	0.782758
0.469497	0.877316	1.14834
0.62038	0.852565	1.24588
0.189337	0.326548	0.294639
0.229591	0.80459	0.830666
0.0430616	0.489517	0.280388
0.00762963	0.351085	0.130578
0.716666	0.664266	1.08394
0.492599	0.0814844	0.479557
0.330973	0.320627	0.427585
0.277352	0.709738	0.756504
0.766228	0.252266	0.757018
0.178747	0.692099	0.638689
0.433332	0.386792	0.568948
0.43199	0.768792	0.975904
0.274361	0.910428	1.00811
0.94174	0.335582	0.92096
0.272134	0.863369	0.947057
0.121067	0.0520951	0.123485
0.251289	0.862026	0.925219
0.349803	0.59212	0.68618
0.251442	0.104556	0.259733
0.582751	0.943205	1.32717
0.253731	0.315867	0.350623
0.139958	0.161107	0.165454
0.542497	0.788049	1.09814
0.209937	0.985778	1.03428
0.482559	0.173223	0.494049
0.0965606	0.224525	0.146801
0.993988	0.184271	0.872157
0.741966	0.30958	0.771431
0.505417	0.860012	1.15818
0.555437	0.935179	1.29458
0.667013	0.551195	0.917805
0.0807825	0.181249	0.11354
0.604511	0.283517	0.648655
0.532609	0.0298776	0.508675
0.995453	0.653676	1.25341
0.732658	0.680074	1.11504
0.749138	0.914853	1.42362
0.478378	0.568041	0.77744
0.570971	0.408063	0.706196
0.874111	0.498642	1.01306
0.193365	0.995544	1.0288
0.656178	0.794519	1.20026
0.55327	0.651814	0.937667
0.0438246	0.868831	0.729003
0.698782	0.8699	1.32983
0.146428	0.128239	0.16235
0.70513	0.0377819	0.64956
0.458754	0.612354	0.809083
0.38197	0.441939	0.566819
0.475448	0.275369	0.533492
0.0527055	0.0540483	0.0556023
0.955626	0.316843	0.916896
0.187384	0.757347	0.728927
0.869411	0.467513	0.980782
0.170568	0.168249	0.198046
0.557237	0.636341	0.922798
0.984863	0.710562	1.31692
0.133183	0.825159	0.762273
0.0919218	0.0971709	0.101234
0.664052	0.717215	1.10832
0.292184	0.876888	0.983413
0.154393	0.84579	0.80967
0.843806	0.20127	0.787677
0.870449	0.748955	1.29659
0.623066	0.469283	0.801978
0.0321055	0.017243	0.0323973
0.607044	0.00421155	0.57046
0.406201	0.639882	0.793226
0.459456	0.420759	0.619575
0.830836	0.556108	1.04285
0.501694	0.837458	1.12615
0.202887	0.818018	0.82182
0.849452	0.591082	1.09323
0.959532	0.27076	0.892169
0.996979	0.609577	1.20293
0.585223	0.156774	0.576961
0.629688	0.0989105	0.598676
0.175329	0.549883	0.472216
0.946532	0.701132	1.28342
0.587542	0.0258187	0.554984
0.273324	0.778954	0.84015
0.212592	0.475509	0.435181
0.248543	0.983917	1.0698
0.89523	0.466811	0.996545
0.362438	0.763787	0.905395
0.0367748	0.0615864	0.0405594
0.130955	0.965636	0.933665
0.410932	0.494125	0.641205
0.685781	0.191015	0.669757
0.723289	0.616993	1.03341
0.0615253	0.0592975	0.0650027
0.446303	0.520768	0.69952
0.961486	0.0353099	0.821289
0.961394	0.233955	0.874698
0.283059	0.977996	1.09646
0.538102	0.909116	1.24807
0.184515	0.0654622	0.187755
0.183203	0.401379	0.342589
0.973571	0.254097	0.89142
0.889706	0.646504	1.18279
0.599658	0.926237	1.32084
0.317545	0.743004	0.836673
0.0312815	0.884121	0.735742
0.437513	0.146336	0.445101
0.298868	0.345561	0.413567
0.168828	0.880642	0.868123
0.485122	0.0979644	0.475913
0.542497	0.173711	0.546447
0.444044	0.466628	0.64562
0.421003	0.422742	0.586437
0.529496	0.253761	0.569449
0.306284	0.896054	1.0209
0.11475	0.304697	0.207205
0.266396	0.0773339	0.269237
0.184637	0.857021	0.853794
0.512894	0.0590838	0.494192
0.780786	0.329295	0.81206
0.659719	0.890591	1.32546
0.581866	0.705466	1.02697
0.194952	0.287637	0.27636
0.399823	0.171209	0.418564
0.196844	0.609821	0.558945
0.87347	0.158483	0.791676
0.825159	0.511307	0.993123
0.140172	0.454573	0.344882
0.618915	0.172063	0.609754
0.768059	0.531632	0.973626
0.132603	0.515244	0.394584
0.728324	0.753685	1.2036
0.940977	0.317087	0.908509
0.690695	0.616138	1.00765
0.54442	0.615955	0.888286
0.421674	0.675344	0.849729
0.206091	0.325907	0.310652
0.568041	0.323496	0.642441
0.251839	0.462203	0.461195
0.606128	0.0656453	0.573999
0.864223	0.883908	1.46479
0.238441	0.454939	0.441684
0.901944	0.960601	1.5818
0.0188299	0.342143	0.135623
0.776055	0.0690939	0.705243
0.487259	0.596057	0.816062
0.913785	0.326487	0.898213
0.595782	0.950804	1.34698
0.841914	0.465621	0.961028
0.706748	0.136235	0.667923
0.419996	0.259713	0.475156
0.944426	0.948057	1.59275
0.255745	0.401776	0.41369
0.181463	0.413221	0.350392
0.833064	0.24543	0.800195
0.44142	0.707846	0.907567
0.384045	0.313425	0.472751
0.998413	0.982696	1.66305
0.0368053	0.979827	0.856024
0.95529	0.753685	1.35446
0.26957	0.232276	0.320243
0.581896	0.0126652	0.54977
0.202795	0.920896	0.9514
0.193915	0.715598	0.682694
0.760491	0.399152	0.847926
0.854152	0.803278	1.35542
0.231697	0.964293	1.03117
0.677419	0.412275	0.795937
0.264046	0.00216681	0.260993
0.0200812	0.430982	0.204759
0.819697	0.244057	0.790467
0.335673	0.0579546	0.332763
0.125736	0.0402844	0.127028
0.977691	0.518326	1.09465
0.149907	0.0584429	0.152762
0.73101	0.594653	1.01391
0.632984	0.311258	0.688284
0.353008	0.128422	0.362213
0.208869	0.920713	0.957122
0.90582	0.1489	0.809101
0.644185	0.525132	0.872829
0.160497	0.784509	0.737138
0.727836	0.734733	1.17925
0.855312	0.614154	1.12308
0.842524	0.542436	1.03634
0.0880154	0.614277	0.456347
0.749107	0.0959807	0.690198
0.62505	0.357494	0.712592
0.614917	0.737571	1.09446
0.407056	0.619739	0.770611
0.817682	0.717307	1.22169
0.033723	0.0517899	0.0363988
0.555956	0.486923	0.762634
0.507859	0.0715049	0.49142
0.79754	0.979553	1.53456
0.0207221	0.632832	0.410577
0.596789	0.782281	1.13647
0.0596332	0.0283822	0.0604034
0.312876	0.60744	0.668464
0.618885	0.381115	0.724866
0.758995	0.969085	1.49523
0.795679	0.981964	1.53596
0.814875	0.470443	0.947154
0.551958	0.129124	0.541027
0.533464	0.609607	0.871645
0.92349	0.626057	1.1797
0.272774	0.508347	0.524954
0.457472	0.593219	0.786372
0.884457	0.471419	0.993982
0.159978	0.751305	0.694255
0.490432	0.78222	1.0454
0.734306	0.830683	1.30664
0.878353	0.640584	1.16862
0.391644	0.264657	0.451694
0.0477004	0.650105	0.457849
0.0153203	0.821802	0.640497
0.937559	0.75985	1.35194
0.959716	0.334025	0.93037
0.866909	0.0678121	0.76693
0.265084	0.176824	0.293252
0.719535	0.39198	0.812079
